sensorId,IP_Address,Packet_Rate,Packet_Drop_Rate,Packet_Duplication_Rate,Data_Throughput,Signal_Strength,SNR,Battery_Level,Energy_Consumption_Rate,Number_of_Neighbors,Route_Request_Frequency,Route_Reply_Frequency,Data_Transmission_Frequency,Data_Reception_Frequency,Error_Rate,CPU_Usage,Memory_Usage,Bandwidth,Pinged_IP,Is_Malicious
4001,192.168.20.184,50.06797149,1.760050609,0.985374361,95.53001977,-52.27686935,27.53754186,78.23535373,4.751097217,5,9.4593459,8.592001157,15.13555195,16.78264868,0.126953899,47.8746541,26.871861,87.43969884,1.22.53.215,0
4002,192.168.21.20,41.48644086,2.407537782,1.273438805,103.0334555,-54.0582641,19.93397519,69.54400416,5.164416261,0,11.98047792,7.928082423,14.80437905,13.55798676,0.078716823,42.47344868,27.52496324,91.24297738,140.5.30.76,0
4003,192.168.229.203,47.8716301,2.717557557,1.025843812,100.6630971,-51.46912489,16.63944479,87.04913417,4.149041852,7,11.25824886,9.776800204,14.39012955,15.59187755,0.099841304,24.62864946,32.58042314,128.7696736,111.230.162.52,0
4004,192.168.136.175,45.74230378,2.087036132,0.916906947,101.0128411,-41.80525086,25.06216378,72.50008185,4.510930704,6,10.6080385,13.03902346,16.65401827,22.15566354,0.108585532,43.32652163,31.54518813,72.64684997,10.0.0.5,0
4005,192.168.124.149,50.65584979,1.732353865,0.860512458,88.36019724,-52.49360441,11.92776068,81.16883508,5.715168825,2,16.0535142,11.87542693,19.15086244,12.94003862,0.099049391,37.62779249,29.69407198,95.91750163,40.196.211.226,0
4006,192.168.55.6,42.97103366,2.79218203,0.909614321,108.258518,-53.76279623,20.58313123,95.49031135,4.717844364,3,9.440274279,9.336503652,14.69985137,12.64327182,0.076602398,52.14125648,28.67966033,96.2419604,154.166.36.97,0
4007,192.168.71.86,96.50848874,4.041757549,0.917685139,51.54902836,-41.00657429,8.300654745,59.47143429,12.95423575,5,16.84520628,15.41809201,22.43336699,26.29387839,0.134717133,78.79176791,28.83080074,76.28461004,27.171.24.252,1
4008,192.168.151.150,64.76168592,2.355359588,0.890097435,74.60527756,-37.52611933,17.48122971,84.41528272,6.121828568,3,9.16444918,8.06236494,15.09877371,16.56278196,0.100691498,25.88660154,36.54751306,108.2822056,230.145.122.241,0
4009,192.168.59.173,65.87082425,2.115008386,0.840470958,95.0063156,-39.56659622,22.64255322,89.46334829,4.265578971,7,9.855178911,12.87929188,14.3634809,21.17600901,0.122051447,31.27957191,19.2487246,131.3235738,192.168.1.100,0
4010,192.168.142.4,44.68535917,2.307036457,0.991334698,108.0258883,-44.08164279,26.62638671,85.69729562,4.240407071,3,8.732792131,9.5030836,16.15631604,15.81734726,0.086198573,47.51888399,28.56337338,89.67202338,10.0.0.5,0
4011,192.168.128.92,59.92514143,0.911907991,0.747023656,81.83653763,-36.9038842,21.44423965,72.40874609,4.350951947,4,9.998855201,10.33029649,13.87007452,15.92114101,0.125288101,24.97911229,34.244619,68.22374516,10.0.0.5,0
4012,192.168.78.1,46.28838285,1.924046902,1.191803473,75.56325276,-46.3721439,17.97094302,72.03187505,4.291264183,2,12.0378215,13.4288934,12.15383584,16.03313918,0.094937257,32.13672413,30.33372424,70.41551128,34.64.2.179,0
4013,192.168.116.152,37.84690048,2.354970049,1.194710729,98.74324614,-56.81604224,14.42435786,73.43612761,3.172044341,5,13.97971082,9.552428573,16.13599529,12.99508033,0.124838797,45.6219561,28.06268172,135.4753819,115.20.227.44,0
4014,192.168.175.96,31.20979883,2.498746564,1.418174006,58.16366829,-49.49365976,13.77884949,85.36756569,5.439399043,5,10.51665293,7.437044064,16.74359029,13.58340517,0.105820815,50.44411625,40.74902334,77.12510967,60.237.220.72,0
4015,192.168.62.56,42.91538796,2.018836769,1.10385036,119.6993987,-54.83000948,22.34360235,87.9388782,6.513205995,5,9.199617075,7.993181623,13.17220312,21.51968942,0.095968948,34.89195124,32.64344843,94.78933397,141.56.249.180,0
